booking_date_id,adults,children,babies
BD11559,2,0.0,0
BD11560,2,0.0,0
BD11561,2,0.0,0
BD11562,2,0.0,0
BD11563,2,0.0,0
BD11564,2,2.0,0
BD11565,2,0.0,0
BD11566,2,0.0,0
BD11567,4,0.0,0
BD11568,2,2.0,0
BD11569,2,0.0,0
BD11570,2,0.0,0
BD11571,2,0.0,0
BD11572,2,0.0,0
BD11573,2,0.0,0
BD11574,2,0.0,0
BD11575,2,2.0,0
BD11576,2,0.0,0
BD11577,2,0.0,0
BD11578,2,0.0,0
BD11579,2,0.0,0
BD11580,2,2.0,0
BD11581,2,2.0,0
BD11582,2,0.0,0
BD11583,2,0.0,0
BD11584,2,0.0,0
BD11585,2,0.0,0
BD11586,2,0.0,0
BD11587,2,0.0,0
BD11588,2,0.0,0
BD11589,2,0.0,0
BD11590,2,0.0,0
BD11591,1,0.0,0
BD11592,2,0.0,0
BD11593,1,0.0,0
BD11594,1,0.0,0
BD11595,1,0.0,0
BD11596,1,0.0,0
BD11597,1,0.0,0
BD11598,1,0.0,0
BD11599,2,2.0,0
BD11600,3,0.0,0
BD11601,2,0.0,0
BD11602,2,0.0,0
BD11603,2,0.0,0
BD11604,2,0.0,0
BD11605,2,0.0,0
BD11606,2,0.0,0
BD11607,2,2.0,0
BD11608,2,0.0,0
BD11609,2,0.0,0
BD11610,2,0.0,0
BD11611,2,2.0,0
BD11612,2,2.0,0
BD11613,2,2.0,0
BD11614,2,2.0,0
BD11615,3,2.0,0
BD11616,2,0.0,0
BD11617,2,0.0,0
BD11618,2,0.0,0
BD11619,2,0.0,0
BD11620,2,0.0,0
BD11621,2,0.0,0
BD11622,2,0.0,0
BD11623,2,0.0,0
BD11624,2,0.0,0
BD11625,1,0.0,0
BD11626,2,0.0,0
BD11627,2,2.0,0
BD11628,2,0.0,0
BD11629,1,0.0,0
BD11630,2,1.0,0
BD11631,1,0.0,0
BD11632,2,0.0,0
BD11633,2,0.0,0
BD11634,1,0.0,0
BD11635,2,0.0,0
BD11636,2,0.0,0
BD11637,2,0.0,0
BD11638,2,0.0,0
BD11639,2,0.0,0
BD11640,2,0.0,0
BD11641,2,0.0,0
BD11642,2,0.0,0
BD11643,2,0.0,0
BD11644,2,0.0,0
BD11645,1,0.0,0
BD11646,2,0.0,0
BD11647,2,0.0,0
BD11648,2,0.0,0
BD11649,2,1.0,0
BD11650,2,0.0,0
BD11651,2,0.0,0
BD11652,2,0.0,0
BD11653,2,0.0,0
BD11654,2,0.0,0
BD11655,2,0.0,0
BD11656,2,0.0,0
BD11657,2,2.0,0
BD11658,2,0.0,0
BD11659,2,0.0,0
BD11660,2,0.0,0
BD11661,2,0.0,0
BD11662,2,0.0,0
BD11663,2,0.0,0
BD11664,2,0.0,0
BD11665,2,0.0,0
BD11666,2,2.0,0
BD11667,2,0.0,0
BD11668,2,0.0,0
BD11669,2,0.0,1
BD11670,2,1.0,0
BD11671,2,1.0,0
BD11672,2,0.0,0
BD11673,2,0.0,1
BD11674,2,2.0,0
BD11675,2,0.0,0
BD11676,2,0.0,0
BD11677,3,1.0,0
BD11678,1,0.0,0
BD11679,2,2.0,0
BD11680,2,0.0,0
BD11681,3,1.0,0
BD11682,1,0.0,0
BD11683,2,2.0,0
BD11684,2,2.0,0
BD11685,3,1.0,0
BD11686,2,0.0,0
BD11687,2,0.0,0
BD11688,2,0.0,0
BD11689,3,1.0,0
BD11690,2,0.0,0
BD11691,2,0.0,0
BD11692,2,0.0,0
BD11693,2,0.0,0
BD11694,2,0.0,0
BD11695,2,0.0,0
BD11696,2,2.0,0
BD11697,1,0.0,0
BD11698,2,1.0,0
BD11699,2,1.0,0
BD11700,3,0.0,0
BD11701,2,0.0,0
BD11702,2,0.0,0
BD11703,2,0.0,0
BD11704,2,0.0,0
BD11705,2,0.0,0
BD11706,2,0.0,0
BD11707,2,0.0,0
BD11708,2,0.0,0
BD11709,2,0.0,0
BD11710,1,0.0,0
BD11711,2,0.0,0
BD11712,2,0.0,0
BD11713,2,0.0,0
BD11714,2,0.0,0
BD11715,2,0.0,0
BD11716,2,0.0,0
BD11717,2,0.0,0
BD11718,2,0.0,0
BD11719,2,0.0,0
BD11720,3,1.0,0
BD11721,2,0.0,0
BD11722,2,0.0,0
BD11723,2,0.0,0
BD11724,2,0.0,0
BD11725,2,0.0,0
BD11726,2,0.0,0
BD11727,2,0.0,0
BD11728,2,0.0,0
BD11729,2,0.0,0
BD11730,2,0.0,0
BD11731,2,0.0,0
BD11732,2,0.0,0
BD11733,2,0.0,0
BD11734,2,0.0,0
BD11735,2,0.0,0
BD11736,1,0.0,0
BD11737,2,0.0,0
BD11738,2,1.0,0
BD11739,2,0.0,0
BD11740,2,1.0,0
BD11741,2,2.0,0
BD11742,2,2.0,0
BD11743,2,0.0,0
BD11744,2,0.0,0
BD11745,2,0.0,0
BD11746,2,2.0,0
BD11747,2,0.0,0
BD11748,2,0.0,0
BD11749,2,0.0,0
BD11750,1,0.0,0
BD11751,2,0.0,0
BD11752,1,0.0,0
BD11753,2,0.0,0
BD11754,2,0.0,0
BD11755,2,0.0,0
BD11756,3,1.0,0
BD11757,2,0.0,0
BD11758,2,0.0,0
BD11759,2,0.0,0
BD11760,2,0.0,0
BD11761,1,0.0,0
BD11762,2,0.0,0
BD11763,2,0.0,0
BD11764,2,0.0,0
BD11765,1,0.0,0
BD11766,2,0.0,0
BD11767,2,0.0,0
BD11768,2,0.0,0
BD11769,2,0.0,0
BD11770,2,0.0,0
BD11771,2,0.0,0
BD11772,2,0.0,0
BD11773,2,0.0,0
BD11774,2,0.0,0
BD11775,2,0.0,0
BD11776,2,0.0,0
BD11777,2,0.0,0
BD11778,2,0.0,0
BD11779,2,0.0,0
BD11780,2,0.0,0
BD11781,2,0.0,0
BD11782,1,0.0,0
BD11783,2,0.0,0
BD11784,2,0.0,0
BD11785,2,2.0,0
BD11786,2,0.0,0
BD11787,2,2.0,0
BD11788,2,0.0,0
BD11789,2,0.0,0
BD11790,2,0.0,0
BD11791,2,0.0,0
BD11792,2,0.0,0
BD11793,2,0.0,0
BD11794,2,0.0,0
BD11795,2,0.0,0
BD11796,2,0.0,0
BD11797,2,0.0,0
BD11798,2,0.0,0
BD11799,2,0.0,0
BD11800,2,0.0,0
BD11801,2,0.0,0
BD11802,2,0.0,0
BD11803,2,0.0,0
BD11804,2,0.0,0
BD11805,2,0.0,0
BD11806,2,0.0,0
BD11807,2,0.0,0
BD11808,2,0.0,0
BD11809,2,0.0,0
BD11810,2,0.0,0
BD11811,2,0.0,0
BD11812,2,0.0,0
BD11813,2,2.0,0
BD11814,2,0.0,0
BD11815,2,0.0,0
BD11816,2,0.0,0
BD11817,2,0.0,0
BD11818,2,0.0,0
BD11819,2,0.0,0
BD11820,2,0.0,0
BD11821,2,0.0,0
BD11822,2,0.0,0
BD11823,2,0.0,0
BD11824,2,0.0,0
BD11825,2,0.0,0
BD11826,2,0.0,0
BD11827,2,0.0,0
BD11828,2,2.0,0
BD11829,2,0.0,0
BD11830,2,0.0,0
BD11831,2,0.0,0
BD11832,2,0.0,0
BD11833,2,2.0,0
BD11834,2,0.0,0
BD11835,2,0.0,0
BD11836,1,0.0,0
BD11837,2,0.0,0
BD11838,2,1.0,0
BD11839,1,0.0,0
BD11840,1,0.0,0
BD11841,2,0.0,0
BD11842,2,0.0,0
BD11843,2,1.0,0
BD11844,2,2.0,0
BD11845,3,1.0,0
BD11846,1,0.0,0
BD11847,1,1.0,0
BD11848,2,0.0,0
BD11849,2,0.0,0
BD11850,1,0.0,0
BD11851,1,0.0,0
BD11852,2,1.0,0
BD11853,2,0.0,0
BD11854,2,1.0,0
BD11855,2,0.0,0
BD11856,1,0.0,0
BD11857,2,1.0,0
BD11858,2,0.0,0
BD11859,2,0.0,0
BD11860,2,0.0,0
BD11861,2,0.0,0
BD11862,2,0.0,0
BD11863,2,0.0,0
BD11864,2,0.0,0
BD11865,1,0.0,0
BD11866,2,0.0,0
BD11867,2,2.0,0
BD11868,2,0.0,0
BD11869,2,2.0,0
BD11870,2,2.0,0
BD11871,2,2.0,0
BD11872,2,0.0,0
BD11873,1,0.0,0
BD11874,2,0.0,0
BD11875,2,0.0,0
BD11876,2,0.0,0
BD11877,2,0.0,0
BD11878,2,0.0,0
BD11879,2,0.0,0
BD11880,2,0.0,0
BD11881,2,0.0,0
BD11882,2,0.0,0
BD11883,2,0.0,0
BD11884,2,0.0,0
BD11885,2,0.0,0
BD11886,2,0.0,0
BD11887,2,0.0,0
BD11888,1,0.0,0
BD11889,2,0.0,0
BD11890,2,0.0,0
BD11891,2,0.0,0
BD11892,2,0.0,0
BD11893,2,0.0,0
BD11894,2,0.0,0
BD11895,2,0.0,0
BD11896,2,0.0,0
BD11897,2,0.0,0
BD11898,2,0.0,0
BD11899,2,0.0,0
BD11900,2,0.0,0
BD11901,2,0.0,0
BD11902,2,0.0,0
BD11903,2,0.0,0
BD11904,2,0.0,0
BD11905,2,0.0,0
BD11906,2,0.0,0
BD11907,2,2.0,0
BD11908,2,0.0,0
BD11909,2,0.0,0
BD11910,2,0.0,0
BD11911,2,0.0,0
BD11912,2,0.0,0
BD11913,2,0.0,0
BD11914,2,0.0,0
BD11915,2,0.0,0
BD11916,2,0.0,0
BD11917,2,0.0,0
BD11918,1,0.0,0
BD11919,2,0.0,0
BD11920,2,0.0,0
BD11921,3,1.0,0
BD11922,2,0.0,0
BD11923,2,0.0,0
BD11924,2,0.0,0
BD11925,2,0.0,0
BD11926,2,0.0,0
BD11927,2,0.0,0
BD11928,2,0.0,0
BD11929,2,0.0,0
BD11930,2,0.0,0
BD11931,2,0.0,0
BD11932,2,0.0,0
BD11933,2,0.0,0
BD11934,2,0.0,0
BD11935,2,0.0,0
BD11936,2,0.0,0
BD11937,2,0.0,0
BD11938,2,0.0,0
BD11939,2,0.0,0
BD11940,2,2.0,0
BD11941,2,2.0,0
BD11942,2,0.0,0
BD11943,2,0.0,0
BD11944,2,2.0,0
BD11945,2,0.0,0
BD11946,2,1.0,0
BD11947,2,0.0,0
BD11948,2,0.0,0
BD11949,2,0.0,0
BD11950,2,0.0,0
BD11951,1,0.0,0
BD11952,2,0.0,0
BD11953,2,0.0,0
BD11954,2,0.0,0
BD11955,2,0.0,0
BD11956,2,0.0,0
BD11957,2,0.0,0
BD11958,2,0.0,0
BD11959,2,0.0,0
BD11960,2,0.0,0
BD11961,2,0.0,0
BD11962,2,0.0,0
BD11963,2,0.0,0
BD11964,2,0.0,0
BD11965,1,0.0,0
BD11966,2,0.0,0
BD11967,1,0.0,0
BD11968,2,0.0,0
BD11969,2,0.0,0
BD11970,2,0.0,0
BD11971,2,2.0,0
BD11972,2,0.0,0
BD11973,2,0.0,0
BD11974,1,0.0,0
BD11975,2,0.0,0
BD11976,2,0.0,0
BD11977,2,0.0,0
BD11978,2,0.0,0
BD11979,1,0.0,0
BD11980,1,0.0,0
BD11981,2,0.0,0
BD11982,2,2.0,0
BD11983,2,0.0,0
BD11984,1,0.0,0
BD11985,1,0.0,0
BD11986,1,0.0,0
BD11987,2,0.0,0
BD11988,2,0.0,0
BD11989,2,0.0,0
BD11990,2,0.0,0
BD11991,2,0.0,0
BD11992,2,0.0,0
BD11993,1,0.0,0
BD11994,1,0.0,0
BD11995,2,0.0,0
BD11996,2,0.0,0
BD11997,2,0.0,0
BD11998,2,0.0,0
BD11999,2,0.0,0
BD12000,2,2.0,0
BD12001,2,0.0,0
BD12002,2,0.0,0
BD12003,2,0.0,0
BD12004,2,0.0,0
BD12005,2,2.0,0
BD12006,2,0.0,0
BD12007,2,2.0,0
BD12008,2,0.0,0
BD12009,2,1.0,0
BD12010,2,0.0,0
BD12011,2,1.0,0
BD12012,2,2.0,0
BD12013,2,0.0,0
BD12014,2,0.0,0
BD12015,2,0.0,0
BD12016,2,0.0,0
BD12017,2,0.0,0
BD12018,3,0.0,0
BD12019,2,0.0,0
BD12020,2,0.0,0
BD12021,2,2.0,0
BD12022,1,0.0,0
BD12023,2,2.0,0
BD12024,2,2.0,0
BD12025,2,0.0,0
BD12026,2,0.0,0
BD12027,2,1.0,0
BD12028,2,0.0,0
BD12029,2,2.0,0
BD12030,2,0.0,0
BD12031,2,0.0,0
BD12032,2,0.0,0
BD12033,2,0.0,0
BD12034,2,2.0,0
BD12035,2,0.0,0
BD12036,2,0.0,0
BD12037,2,0.0,0
BD12038,1,0.0,0
BD12039,2,0.0,0
BD12040,2,0.0,0
BD12041,2,0.0,0
BD12042,3,0.0,0
BD12043,2,0.0,0
BD12044,2,0.0,0
BD12045,2,0.0,0
BD12046,2,0.0,0
BD12047,2,2.0,0
BD12048,2,0.0,0
BD12049,2,0.0,0
BD12050,2,0.0,0
BD12051,2,0.0,0
BD12052,2,0.0,0
BD12053,2,0.0,0
BD12054,2,0.0,0
BD12055,1,0.0,0
BD12056,2,0.0,0
BD12057,2,0.0,0
BD12058,2,0.0,0
BD12059,2,0.0,0
BD12060,2,0.0,0
BD12061,1,0.0,0
BD12062,2,0.0,0
BD12063,1,0.0,0
BD12064,2,0.0,0
BD12065,2,0.0,0
BD12066,4,0.0,0
BD12067,2,2.0,0
BD12068,2,0.0,0
BD12069,3,0.0,0
BD12070,2,0.0,0
BD12071,2,0.0,0
BD12072,2,0.0,0
BD12073,2,2.0,0
BD12074,2,0.0,0
BD12075,2,0.0,0
BD12076,2,0.0,0
BD12077,2,0.0,0
BD12078,3,1.0,0
BD12079,2,0.0,0
BD12080,2,0.0,0
BD12081,2,0.0,0
BD12082,2,0.0,0
BD12083,2,0.0,0
BD12084,2,0.0,0
BD12085,2,0.0,0
BD12086,2,0.0,0
BD12087,2,0.0,0
BD12088,2,0.0,0
BD12089,2,1.0,0
BD12090,2,0.0,0
BD12091,2,0.0,0
BD12092,2,0.0,0
BD12093,2,0.0,0
BD12094,2,0.0,0
BD12095,2,0.0,0
BD12096,2,0.0,0
BD12097,2,0.0,0
BD12098,2,0.0,0
BD12099,2,0.0,0
BD12100,2,0.0,0
BD12101,2,0.0,0
BD12102,2,0.0,0
BD12103,2,2.0,0
BD12104,2,0.0,0
BD12105,2,0.0,0
BD12106,2,0.0,0
BD12107,3,1.0,0
BD12108,2,0.0,0
BD12109,2,0.0,0
BD12110,1,0.0,0
BD12111,1,0.0,0
BD12112,2,0.0,0
BD12113,2,0.0,0
BD12114,2,0.0,0
BD12115,2,0.0,0
BD12116,2,0.0,0
BD12117,2,0.0,0
BD12118,2,0.0,0
BD12119,1,0.0,0
BD12120,2,0.0,0
BD12121,2,0.0,0
BD12122,2,0.0,0
BD12123,2,0.0,0
BD12124,2,0.0,0
BD12125,2,0.0,0
BD12126,2,0.0,0
BD12127,2,0.0,0
BD12128,2,0.0,0
BD12129,2,2.0,0
BD12130,2,2.0,0
BD12131,2,0.0,0
BD12132,2,0.0,1
BD12133,2,0.0,0
BD12134,2,0.0,0
BD12135,3,1.0,0
BD12136,2,0.0,0
BD12137,2,0.0,0
BD12138,2,2.0,0
BD12139,1,0.0,0
BD12140,2,2.0,0
BD12141,2,0.0,0
BD12142,2,0.0,0
BD12143,2,0.0,0
BD12144,2,0.0,0
BD12145,2,0.0,0
BD12146,2,0.0,0
BD12147,2,0.0,0
BD12148,2,0.0,0
BD12149,2,2.0,0
BD12150,2,2.0,0
BD12151,2,2.0,0
BD12152,2,0.0,0
BD12153,2,0.0,0
BD12154,2,1.0,0
BD12155,2,1.0,0
BD12156,2,0.0,0
BD12157,2,0.0,0
BD12158,2,0.0,0
BD12159,2,0.0,0
BD12160,1,1.0,0
BD12161,1,1.0,0
BD12162,2,0.0,0
BD12163,2,0.0,0
BD12164,2,0.0,0
BD12165,2,0.0,0
BD12166,2,0.0,0
BD12167,2,0.0,0
BD12168,2,0.0,0
BD12169,2,0.0,0
BD12170,2,0.0,0
BD12171,2,0.0,0
BD12172,2,0.0,0
BD12173,2,2.0,0
BD12174,1,0.0,0
BD12175,2,0.0,0
BD12176,2,0.0,0
BD12177,2,2.0,0
BD12178,2,0.0,0
BD12179,2,2.0,0
BD12180,2,2.0,0
BD12181,2,0.0,0
BD12182,2,0.0,0
BD12183,2,0.0,0
BD12184,2,0.0,0
BD12185,2,0.0,0
BD12186,2,0.0,0
BD12187,2,0.0,0
BD12188,2,0.0,0
BD12189,2,0.0,0
BD12190,2,0.0,0
BD12191,1,0.0,0
BD12192,2,0.0,0
BD12193,2,0.0,0
BD12194,1,0.0,0
BD12195,2,0.0,0
BD12196,2,0.0,0
BD12197,2,0.0,0
BD12198,2,0.0,0
BD12199,2,0.0,0
BD12200,2,0.0,0
BD12201,2,0.0,0
BD12202,2,0.0,0
BD12203,2,0.0,0
BD12204,2,0.0,0
BD12205,2,0.0,0
BD12206,2,0.0,0
BD12207,1,1.0,0
BD12208,2,0.0,0
BD12209,2,0.0,0
BD12210,2,1.0,0
BD12211,2,0.0,0
BD12212,2,0.0,0
BD12213,2,0.0,0
BD12214,2,0.0,0
BD12215,1,0.0,0
BD12216,2,0.0,0
BD12217,2,0.0,0
BD12218,2,0.0,0
BD12219,2,0.0,0
BD12220,2,1.0,0
BD12221,3,1.0,0
BD12222,2,0.0,0
BD12223,2,0.0,0
BD12224,2,0.0,0
BD12225,2,0.0,0
BD12226,2,2.0,0
BD12227,2,0.0,0
BD12228,2,0.0,0
BD12229,2,2.0,0
BD12230,2,0.0,0
BD12231,2,2.0,0
BD12232,2,0.0,0
BD12233,2,0.0,0
BD12234,2,0.0,0
BD12235,2,2.0,0
BD12236,2,0.0,0
BD12237,2,2.0,0
BD12238,2,0.0,0
BD12239,2,0.0,0
BD12240,1,2.0,0
BD12241,2,0.0,0
BD12242,1,0.0,0
BD12243,1,0.0,0
BD12244,2,2.0,0
BD12245,2,0.0,0
BD12246,2,0.0,0
BD12247,2,2.0,0
BD12248,3,1.0,0
BD12249,2,0.0,0
BD12250,2,0.0,0
BD12251,2,0.0,0
BD12252,2,0.0,0
BD12253,2,2.0,0
BD12254,2,0.0,1
BD12255,2,0.0,0
BD12256,2,0.0,0
BD12257,2,0.0,0
BD12258,2,0.0,0
BD12259,2,0.0,0
BD12260,2,0.0,0
BD12261,2,0.0,0
BD12262,2,0.0,0
BD12263,2,2.0,0
BD12264,2,0.0,0
BD12265,3,0.0,0
BD12266,1,1.0,0
BD12267,2,0.0,0
BD12268,1,0.0,0
BD12269,3,0.0,0
BD12270,2,0.0,0
BD12271,2,0.0,0
BD12272,3,0.0,0
BD12273,1,0.0,0
BD12274,2,0.0,0
BD12275,2,0.0,0
BD12276,2,0.0,0
BD12277,2,1.0,0
BD12278,2,0.0,0
BD12279,2,0.0,0
BD12280,2,0.0,0
BD12281,2,0.0,0
BD12282,2,2.0,0
BD12283,2,0.0,0
BD12284,2,0.0,0
BD12285,1,0.0,0
BD12286,2,0.0,0
BD12287,2,2.0,0
BD12288,2,0.0,0
BD12289,2,1.0,0
BD12290,2,0.0,0
BD12291,3,0.0,0
BD12292,2,0.0,0
BD12293,2,0.0,0
BD12294,2,0.0,0
BD12295,1,0.0,0
BD12296,2,0.0,0
BD12297,2,0.0,0
BD12298,2,0.0,0
BD12299,2,0.0,0
BD12300,2,1.0,0
BD12301,3,0.0,0
BD12302,2,2.0,0
BD12303,2,0.0,0
BD12304,2,0.0,0
BD12305,2,2.0,0
BD12306,2,0.0,0
BD12307,2,0.0,0
BD12308,2,0.0,0
BD12309,2,0.0,0
BD12310,2,0.0,0
BD12311,2,0.0,0
BD12312,2,0.0,0
BD12313,2,0.0,0
BD12314,2,0.0,0
BD12315,2,0.0,0
BD12316,2,0.0,0
BD12317,2,0.0,0
BD12318,1,0.0,0
BD12319,1,0.0,0
BD12320,2,0.0,0
BD12321,2,0.0,0
BD12322,2,0.0,0
BD12323,2,2.0,0
BD12324,2,0.0,0
BD12325,2,0.0,0
BD12326,3,0.0,0
BD12327,2,0.0,0
BD12328,2,0.0,0
BD12329,2,2.0,0
BD12330,2,0.0,0
BD12331,2,1.0,0
BD12332,2,1.0,0
BD12333,2,2.0,0
BD12334,2,2.0,0
BD12335,2,0.0,0
BD12336,3,1.0,0
BD12337,2,0.0,0
BD12338,2,2.0,0
BD12339,2,0.0,0
BD12340,2,0.0,0
BD12341,2,2.0,0
BD12342,2,2.0,0
BD12343,2,0.0,0
BD12344,2,0.0,0
BD12345,2,0.0,0
BD12346,2,2.0,0
BD12347,2,0.0,0
BD12348,2,0.0,0
BD12349,2,2.0,0
BD12350,1,0.0,0
BD12351,2,0.0,0
BD12352,2,0.0,0
BD12353,2,0.0,0
BD12354,2,0.0,0
BD12355,2,2.0,0
BD12356,2,0.0,0
BD12357,2,0.0,0
BD12358,2,0.0,0
BD12359,2,0.0,0
BD12360,2,0.0,0
BD12361,2,0.0,0
BD12362,2,1.0,0
BD12363,2,0.0,0
BD12364,2,2.0,0
BD12365,2,0.0,0
BD12366,2,1.0,0
BD12367,2,0.0,0
BD12368,2,0.0,0
BD12369,2,1.0,0
BD12370,2,2.0,0
BD12371,2,0.0,0
BD12372,2,0.0,0
BD12373,2,0.0,0
BD12374,2,1.0,0
BD12375,2,0.0,0
BD12376,3,0.0,0
BD12377,2,0.0,0
BD12378,2,0.0,0
BD12379,2,0.0,0
BD12380,2,0.0,0
BD12381,2,0.0,0
BD12382,2,1.0,0
BD12383,2,1.0,0
BD12384,2,0.0,0
BD12385,2,1.0,0
BD12386,2,0.0,0
BD12387,2,0.0,0
BD12388,2,0.0,0
BD12389,2,0.0,0
BD12390,2,0.0,0
BD12391,2,2.0,0
BD12392,2,0.0,0
BD12393,3,1.0,0
BD12394,2,0.0,0
BD12395,2,1.0,0
BD12396,2,0.0,0
BD12397,2,0.0,0
BD12398,2,0.0,0
BD12399,2,0.0,0
BD12400,2,0.0,0
BD12401,2,0.0,0
BD12402,2,0.0,0
BD12403,2,1.0,0
BD12404,2,1.0,1
BD12405,2,2.0,0
BD12406,1,0.0,0
BD12407,2,0.0,0
BD12408,2,0.0,0
BD12409,2,0.0,0
BD12410,2,2.0,0
BD12411,2,0.0,0
BD12412,2,0.0,0
BD12413,2,0.0,0
BD12414,2,2.0,0
BD12415,2,2.0,0
BD12416,2,0.0,0
BD12417,2,0.0,0
BD12418,2,0.0,0
BD12419,2,0.0,0
BD12420,1,0.0,0
BD12421,2,0.0,0
BD12422,1,0.0,0
BD12423,2,0.0,0
BD12424,2,0.0,0
BD12425,2,0.0,0
BD12426,2,0.0,0
BD12427,2,0.0,0
BD12428,2,0.0,0
BD12429,3,0.0,0
BD12430,2,0.0,0
BD12431,2,0.0,0
BD12432,2,0.0,0
BD12433,2,0.0,0
BD12434,2,0.0,0
BD12435,2,2.0,0
BD12436,2,0.0,0
BD12437,2,2.0,0
BD12438,2,0.0,0
BD12439,2,0.0,0
BD12440,2,0.0,0
BD12441,2,0.0,0
BD12442,2,2.0,0
BD12443,2,0.0,0
BD12444,2,0.0,0
BD12445,2,2.0,0
BD12446,2,0.0,0
BD12447,2,0.0,0
BD12448,2,0.0,0
BD12449,2,0.0,0
BD12450,3,1.0,0
BD12451,2,0.0,0
BD12452,2,2.0,0
BD12453,3,0.0,0
BD12454,2,0.0,0
BD12455,3,0.0,0
BD12456,2,1.0,0
BD12457,2,0.0,0
BD12458,2,0.0,0
BD12459,3,0.0,0
BD12460,2,1.0,0
BD12461,2,1.0,0
BD12462,2,0.0,0
BD12463,2,1.0,1
BD12464,2,1.0,0
BD12465,2,1.0,0
BD12466,2,0.0,0
BD12467,2,1.0,1
BD12468,2,1.0,0
BD12469,2,0.0,0
BD12470,2,0.0,0
BD12471,2,0.0,0
BD12472,2,0.0,0
BD12473,2,0.0,0
BD12474,2,0.0,0
BD12475,2,0.0,0
BD12476,2,0.0,0
BD12477,2,0.0,0
BD12478,2,0.0,0
BD12479,2,2.0,0
BD12480,2,0.0,0
BD12481,2,0.0,0
BD12482,2,2.0,0
BD12483,1,0.0,0
BD12484,2,0.0,0
BD12485,2,0.0,0
BD12486,2,2.0,0
BD12487,2,0.0,0
BD12488,1,2.0,0
BD12489,2,2.0,0
BD12490,2,0.0,0
BD12491,2,0.0,0
BD12492,2,2.0,0
BD12493,2,0.0,0
BD12494,2,2.0,0
BD12495,2,2.0,0
BD12496,2,2.0,0
BD12497,2,2.0,0
BD12498,2,0.0,0
BD12499,2,1.0,0
BD12500,2,0.0,0
BD12501,2,0.0,0
BD12502,2,0.0,0
BD12503,2,0.0,0
BD12504,2,2.0,0
BD12505,2,0.0,0
BD12506,2,0.0,0
BD12507,2,0.0,0
BD12508,2,0.0,0
BD12509,2,2.0,0
BD12510,2,2.0,0
BD12511,2,0.0,0
BD12512,2,0.0,0
BD12513,2,0.0,0
BD12514,2,1.0,0
BD12515,2,0.0,0
BD12516,2,0.0,0
BD12517,2,0.0,0
BD12518,3,1.0,0
BD12519,2,0.0,0
BD12520,2,0.0,0
BD12521,2,0.0,0
BD12522,2,2.0,0
BD12523,2,2.0,0
BD12524,2,0.0,0
BD12525,2,2.0,0
BD12526,2,0.0,0
BD12527,3,1.0,0
BD12528,2,1.0,0
BD12529,3,1.0,0
BD12530,2,2.0,0
BD12531,3,1.0,0
BD12532,3,1.0,0
BD12533,2,0.0,0
BD12534,2,0.0,0
BD12535,2,2.0,0
BD12536,2,0.0,0
BD12537,3,1.0,0
BD12538,2,2.0,0
BD12539,3,1.0,0
BD12540,2,0.0,0
BD12541,2,0.0,0
BD12542,2,2.0,0
BD12543,3,1.0,0
BD12544,2,0.0,0
BD12545,2,0.0,0
BD12546,2,0.0,0
BD12547,2,0.0,0
BD12548,2,0.0,0
BD12549,2,0.0,0
BD12550,2,0.0,0
BD12551,2,2.0,0
BD12552,1,0.0,0
BD12553,1,0.0,0
BD12554,1,0.0,0
BD12555,2,0.0,0
BD12556,2,0.0,0
BD12557,2,0.0,0
BD12558,3,1.0,0
BD12559,2,0.0,0
BD12560,2,0.0,0
BD12561,2,0.0,0
BD12562,2,0.0,0
BD12563,2,0.0,0
BD12564,2,0.0,0
BD12565,2,0.0,0
BD12566,2,2.0,0
BD12567,2,2.0,0
BD12568,2,0.0,0
BD12569,2,1.0,0
BD12570,2,0.0,0
BD12571,1,2.0,0
BD12572,2,0.0,0
BD12573,2,0.0,0
BD12574,2,0.0,0
BD12575,2,0.0,0
BD12576,2,0.0,0
BD12577,3,0.0,0
BD12578,2,0.0,0
BD12579,2,0.0,0
BD12580,2,2.0,0
BD12581,2,0.0,0
BD12582,2,2.0,0
BD12583,2,2.0,0
BD12584,2,0.0,0
BD12585,2,0.0,0
BD12586,2,0.0,0
BD12587,2,0.0,0
BD12588,2,0.0,0
BD12589,2,0.0,0
BD12590,2,0.0,0
BD12591,2,0.0,0
BD12592,3,0.0,0
BD12593,2,0.0,0
BD12594,2,0.0,0
BD12595,2,0.0,0
BD12596,2,0.0,0
BD12597,3,1.0,0
BD12598,2,0.0,0
BD12599,2,0.0,0
BD12600,2,2.0,0
BD12601,2,2.0,0
BD12602,2,1.0,0
BD12603,2,0.0,0
BD12604,2,0.0,0
BD12605,2,0.0,0
BD12606,2,2.0,0
BD12607,3,0.0,0
BD12608,3,0.0,0
BD12609,2,0.0,0
BD12610,2,0.0,0
BD12611,2,2.0,0
BD12612,3,0.0,0
BD12613,2,0.0,0
BD12614,1,0.0,0
BD12615,3,1.0,0
BD12616,2,2.0,0
BD12617,2,2.0,0
BD12618,2,2.0,0
BD12619,2,0.0,0
BD12620,2,0.0,0
BD12621,2,0.0,0
BD12622,2,0.0,0
BD12623,3,1.0,0
BD12624,2,0.0,0
BD12625,2,0.0,0
BD12626,2,0.0,0
BD12627,2,0.0,0
BD12628,2,0.0,0
BD12629,2,0.0,0
BD12630,2,0.0,0
BD12631,2,0.0,0
BD12632,2,2.0,0
BD12633,3,1.0,0
